timestamp,forecasted_power
2017-10-31 22:45:00+00:00,29272.770697312237
2017-10-31 22:50:00+00:00,28491.116565801734
2017-10-31 22:55:00+00:00,28246.950400806636
2017-10-31 23:00:00+00:00,28101.093805546614
2017-10-31 23:05:00+00:00,30646.113907376304
2017-10-31 23:10:00+00:00,30090.767446088754
2017-10-31 23:15:00+00:00,30073.09895614198
2017-10-31 23:20:00+00:00,29952.66434222348
2017-10-31 23:25:00+00:00,29926.857752279822
2017-10-31 23:30:00+00:00,29809.105860010426
2017-10-31 23:35:00+00:00,30059.5575992465
2017-10-31 23:40:00+00:00,31300.793375416622
2017-10-31 23:45:00+00:00,32963.7305110637
2017-10-31 23:50:00+00:00,33674.36388778536
2017-10-31 23:55:00+00:00,33983.01450531135
2017-11-01 00:00:00+00:00,33975.047418173875
2017-11-01 00:05:00+00:00,33736.23681724806
2017-11-01 00:10:00+00:00,33291.53031055524
2017-11-01 00:15:00+00:00,33273.20093425935
2017-11-01 00:20:00+00:00,33370.358551834885
2017-11-01 00:25:00+00:00,33698.75195671989
2017-11-01 00:30:00+00:00,33932.42024865609
2017-11-01 00:35:00+00:00,33690.254116524724
2017-11-01 00:40:00+00:00,31976.753469064144
2017-11-01 00:45:00+00:00,29975.4850203888
2017-11-01 00:50:00+00:00,29047.960667095616
2017-11-01 00:55:00+00:00,28671.617913604066
2017-11-01 01:00:00+00:00,28624.71678525331
2017-11-01 01:05:00+00:00,28761.446335634242
2017-11-01 01:10:00+00:00,28651.37332954802
2017-11-01 01:15:00+00:00,28800.227759793706
2017-11-01 01:20:00+00:00,28795.015614875443
2017-11-01 01:25:00+00:00,28860.2062619433
2017-11-01 01:30:00+00:00,28874.080105991743
2017-11-01 01:35:00+00:00,29252.023635233025
2017-11-01 01:40:00+00:00,30697.32510484509
2017-11-01 01:45:00+00:00,32537.975431426297
2017-11-01 01:50:00+00:00,33457.023917292114
2017-11-01 01:55:00+00:00,33913.669812809945
2017-11-01 02:00:00+00:00,34000.7402266533
2017-11-01 02:05:00+00:00,33861.735387650864
2017-11-01 02:10:00+00:00,33474.697857847954
2017-11-01 02:15:00+00:00,33526.36315918445
2017-11-01 02:20:00+00:00,33659.803607657814
2017-11-01 02:25:00+00:00,33952.65699746161
2017-11-01 02:30:00+00:00,34133.23363180165
2017-11-01 02:35:00+00:00,33873.572747887454
2017-11-01 02:40:00+00:00,32191.662808577534
2017-11-01 02:45:00+00:00,30222.986617468523
2017-11-01 02:50:00+00:00,29352.00432764108
2017-11-01 02:55:00+00:00,29022.571389408484
2017-11-01 03:00:00+00:00,29062.193229353135
2017-11-01 03:05:00+00:00,29287.171547124635
2017-11-01 03:10:00+00:00,29264.8877539522
2017-11-01 03:15:00+00:00,29449.718588667354
2017-11-01 03:20:00+00:00,29477.61991580725
2017-11-01 03:25:00+00:00,29535.502147776813
2017-11-01 03:30:00+00:00,29516.06425386236
2017-11-01 03:35:00+00:00,29874.997251006185
2017-11-01 03:40:00+00:00,31252.065696868773
2017-11-01 03:45:00+00:00,33004.03572111986
2017-11-01 03:50:00+00:00,33951.15262935971
2017-11-01 03:55:00+00:00,34429.77095200715
2017-11-01 04:00:00+00:00,34462.05661281358
2017-11-01 04:05:00+00:00,34183.700139806955
2017-11-01 04:10:00+00:00,33695.845760099124
2017-11-01 04:15:00+00:00,33665.210271187076
2017-11-01 04:20:00+00:00,33715.17089453855
2017-11-01 04:25:00+00:00,33880.05624737009
2017-11-01 04:30:00+00:00,33959.70497564552
2017-11-01 04:35:00+00:00,33628.82541170081
2017-11-01 04:40:00+00:00,31996.758566984405
2017-11-01 04:45:00+00:00,30038.664903706333
2017-11-01 04:50:00+00:00,29095.17452414147
2017-11-01 04:55:00+00:00,28650.50736403284
2017-11-01 05:00:00+00:00,28546.666107423072
2017-11-01 05:05:00+00:00,28698.590933887604
2017-11-01 05:10:00+00:00,28672.05328100312
2017-11-01 05:15:00+00:00,28889.734936552122
2017-11-01 05:20:00+00:00,28971.26787224866
2017-11-01 05:25:00+00:00,29078.829510208256
2017-11-01 05:30:00+00:00,29159.22156529491
2017-11-01 05:35:00+00:00,29625.121062021055
2017-11-01 05:40:00+00:00,31031.962863740016
2017-11-01 05:45:00+00:00,32880.0909149636
2017-11-01 05:50:00+00:00,33832.86657740196
2017-11-01 05:55:00+00:00,34355.902594644984
2017-11-01 06:00:00+00:00,34388.08503454225
2017-11-01 06:05:00+00:00,34051.22649311647
2017-11-01 06:10:00+00:00,33502.699339929415
2017-11-01 06:15:00+00:00,33430.25018490251
2017-11-01 06:20:00+00:00,33432.52819882855
2017-11-01 06:25:00+00:00,33568.5079498
2017-11-01 06:30:00+00:00,33616.37758324896
2017-11-01 06:35:00+00:00,33269.13954917991
2017-11-01 06:40:00+00:00,31689.167070932326
2017-11-01 06:45:00+00:00,29806.086903914635
2017-11-01 06:50:00+00:00,28852.878599381747
2017-11-01 06:55:00+00:00,28435.073062733893
2017-11-01 07:00:00+00:00,28270.369964642956
2017-11-01 07:05:00+00:00,31324.196757757283
2017-11-01 07:10:00+00:00,31106.08254527953
2017-11-01 07:15:00+00:00,31000.10746038664
2017-11-01 07:20:00+00:00,30894.315992886623
2017-11-01 07:25:00+00:00,30805.846646160462
2017-11-01 07:30:00+00:00,30721.5802300179
2017-11-01 07:35:00+00:00,31001.863493328954
2017-11-01 07:40:00+00:00,31830.382302242095
2017-11-01 07:45:00+00:00,32680.198429252698
2017-11-01 07:50:00+00:00,33147.10901396038
2017-11-01 07:55:00+00:00,33355.41178945833
2017-11-01 08:00:00+00:00,33306.61316782688
2017-11-01 08:05:00+00:00,33063.274217923135
2017-11-01 08:10:00+00:00,32807.5299372851
2017-11-01 08:15:00+00:00,32754.64472150727
2017-11-01 08:20:00+00:00,32778.08387346992
2017-11-01 08:25:00+00:00,32894.106730345025
2017-11-01 08:30:00+00:00,32955.86264204436
2017-11-01 08:35:00+00:00,32703.520393120452
2017-11-01 08:40:00+00:00,31876.49121863158
2017-11-01 08:45:00+00:00,30816.46332546382
2017-11-01 08:50:00+00:00,30206.720126372147
2017-11-01 08:55:00+00:00,29897.01396433444
2017-11-01 09:00:00+00:00,29956.28150266414
2017-11-01 09:05:00+00:00,30297.106043510736
2017-11-01 09:10:00+00:00,30382.920943622317
2017-11-01 09:15:00+00:00,30411.02769059134
